Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_48_406.jpg,-3.003747,0,0,2.387625,103.4053,90.58139,0.04294036,43.39461,358.9928
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_48_473.jpg,-0.006252229,0,0,2.381293,103.5455,90.71208,0.122106,43.07025,359.1494
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_48_540.jpg,0,0,0,2.373482,103.6497,90.80952,0.148212,43.03679,359.2787
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_48_606.jpg,-1.507815,0,0,2.363195,103.7535,90.90611,0.1499416,42.99929,359.4046
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_48_673.jpg,-4.520024,0,0,2.355229,103.8933,91.03132,0.1201653,42.49202,359.4977
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_48_739.jpg,-7.510231,0,0,2.34657,103.9998,91.12172,0.07474393,41.70773,359.4921
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_48_807.jpg,-10.51771,0,0,2.333458,104.1444,91.23656,359.9796,40.1613,359.3753
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_48_873.jpg,-10.53454,0,0,2.322323,104.2549,91.31912,359.9231,38.78315,359.2497
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_48_940.jpg,-7.5645,0,0,2.313497,104.3662,91.40022,359.8794,37.62901,359.1299
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_49_006.jpg,-4.537439,0,0,2.303357,104.4777,91.4809,359.8589,36.79407,359.0516
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_49_073.jpg,-1.558487,0,0,2.295673,104.6262,91.58899,359.8759,36.21556,359.0461
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_49_139.jpg,0,0,0,2.287331,104.737,91.6703,359.9005,36.11573,359.1006
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_49_206.jpg,0,0,0,2.276967,104.8474,91.7511,359.9119,36.10011,359.169
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_49_273.jpg,0,0,0,2.269392,104.9939,91.85806,359.9057,36.09696,359.2747
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_49_340.jpg,0,0,0,2.261875,105.1031,91.93778,359.8865,36.09632,359.3625
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_49_406.jpg,0,0,0,2.251858,105.2118,92.01711,359.857,36.09584,359.4551
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_49_473.jpg,0,0,0,2.244328,105.3561,92.12235,359.8093,36.09656,359.5858
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_49_540.jpg,0,0.1990619,0,2.237584,105.4641,92.20108,359.7757,36.09631,359.6833
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_49_606.jpg,0,0.399399,0,2.243055,105.5728,92.2802,359.7643,36.09597,359.7782
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_49_673.jpg,0,0.600432,0,2.25759,105.7197,92.38718,359.812,36.09559,359.8978
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_49_740.jpg,0,0.7998869,0,2.280361,105.8322,92.46906,359.9106,36.09534,359.9806
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_49_807.jpg,0,0.999618,0,2.325156,105.9863,92.58121,0.1420165,36.095,0.07955436
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_49_873.jpg,0,1,0,2.366321,106.1052,92.66744,0.3740497,36.0889,0.1307519
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_49_940.jpg,0,1,0,2.422475,106.2265,92.75498,0.6176176,36.07333,0.1415532
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_50_007.jpg,0,1,0,2.46473,106.3501,92.84412,0.8733075,36.0563,0.1279725
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_50_073.jpg,0,1,0,2.507053,106.5183,92.96512,1.218127,36.02408,0.07263263
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_50_139.jpg,0,1,0,2.548824,106.646,93.05663,1.404507,36.00257,-0.002931031
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_50_206.jpg,0,1,0,2.611052,106.7723,93.14844,1.376084,35.98759,-0.002105693
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_50_272.jpg,0,1,0,2.657938,106.9442,93.27253,1.307357,35.96162,-0.0008234123
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_50_340.jpg,0,1,0,2.699361,107.0763,93.3676,1.300713,35.94478,-0.0008108137
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_50_406.jpg,0,1,0,2.754477,107.2109,93.46438,1.325132,35.92768,-0.0008487179
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_50_473.jpg,0,1,0,2.795283,107.3937,93.59563,1.363238,35.9046,-0.001402507
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_50_540.jpg,0,1,0,2.837497,107.5327,93.69546,1.361983,35.88675,-0.001417878
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_50_606.jpg,0,1,0,2.894108,107.6739,93.79668,1.358755,35.87288,-0.001434103
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_50_673.jpg,0,1,0,2.936223,107.8654,93.93393,1.362838,35.85476,-0.001427914
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_50_740.jpg,0,1,0,2.97699,108.0114,94.03851,1.364827,35.84115,-0.001454442
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_50_806.jpg,0,1,0,3.032591,108.1595,94.14453,1.371368,35.82778,-0.001367603
